1,1,3,7.962596148950979
1,1,4,7.876937701017596
1,1,5,7.943454515072517
2,1,3,1.4755787899484858
2,1,4,1.4967330999206752
2,1,5,1.4540275050094351
3,1,3,7.208762643043883
3,1,4,7.178567630006
3,1,5,7.090834226924926
4,1,3,5.365110538084991
4,1,4,5.357561105978675
4,1,5,5.266738033038564
5,1,3,7.8542837830027565
5,1,4,8.089410774991848
5,1,5,8.154045415925793
6,1,3,4.599206801969558
6,1,4,4.612066486966796
6,1,5,4.6381391530158
7,1,3,12.186531642917544
7,1,4,12.162124154041521
7,1,5,12.337909021996893
8,1,3,9.572631096933037
8,1,4,9.43978158896789
8,1,5,9.459452309994958
9,1,3,25.58145450905431
9,1,4,26.012312278035097
9,1,5,26.38743839005474
10,1,3,12.495964074973017
10,1,4,12.672181459958665
10,1,5,12.476097767939791
11,1,3,0.9098688499070704
11,1,4,0.9076516579370946
11,1,5,0.8903090830426663
12,1,3,6.649281154968776
12,1,4,6.56616716098506
12,1,5,6.517179424059577
13,1,3,7.923516796086915
13,1,4,7.917968573980033
13,1,5,7.90162840904668
14,1,3,5.480015694978647
14,1,4,5.285497329081409
14,1,5,5.463953755097464
15,1,3,7.691074038040824
15,1,4,8.226466163992882
15,1,5,7.619661542004906
16,1,3,1.311029787058942
16,1,4,1.3125315889483318
16,1,5,1.2813259980175644
17,1,3,12.898743461933918
17,1,4,12.834663932910189
17,1,5,13.044107723981142
18,1,3,19.56319039897062
18,1,4,19.217464076005854
18,1,5,19.369369806023315
19,1,3,8.038617959013209
19,1,4,8.124073843006045
19,1,5,7.997752247960307
20,1,3,7.991410368005745
20,1,4,8.019010988995433
20,1,5,7.877014449913986
21,1,3,19.002736959955655
21,1,4,18.715078528039157
21,1,5,18.562773392070085
22,1,3,2.193445904063992
22,1,4,2.2227360159158707
22,1,5,2.124601010000333
